"id","estado_id","nome","uf","iso","ddd","longitude","latitude"
"3186","17","União","PI","2211100","86","-42.8629297159505","-4.58601815914006"
"3187","17","Uruçuí","PI","2211209","89","-44.5602559238525","-7.22950334456247"
"3188","17","Valença do Piauí","PI","2211308","89","-41.7405359913299","-6.39819602271571"
"3189","17","Várzea Branca","PI","2211357","89","-42.9694445350297","-9.23654108934563"
"3190","17","Várzea Grande","PI","2211407","89","-42.2531016233438","-6.5429475544247"
"3191","17","Vera Mendes","PI","2211506","89","-41.4797367500354","-7.60284928289199"
"3192","17","Vila Nova do Piauí","PI","2211605","89","-40.937801396493","-7.14104643395254"
"3193","17","Wall Ferraz","PI","2211704","89","-41.9089536203039","-7.23577900641265"
"3194","17","Nazaria","PI","2206720","86","-42.8140484695768","-5.346925"
"3195","18","Abatiá","PR","4100103","43","-50.312526582882","-23.3004940371229"
"3196","18","Adrianópolis","PR","4100202","41","-48.9917545384254","-24.6616897054529"
"3197","18","Agudos do Sul","PR","4100301","41","-49.3387018845931","-25.9906180905956"
"3198","18","Almirante Tamandaré","PR","4100400","41","-49.3003198184039","-25.3133776022763"
"3199","18","Altamira do Paraná","PR","4100459","42","-52.7098074466916","-24.8010001634957"
"3200","18","Altônia","PR","4100509","44","-53.8919738559114","-23.8708814057507"
"3201","18","Alto Paraná","PR","4100608","44","-52.3216824440545","-23.1271208306481"
"3202","18","Alto Piquiri","PR","4100707","44","-53.4412490788684","-24.0190125564173"
"3203","18","Alvorada do Sul","PR","4100806","43","-51.2292163306355","-22.7803787673948"
"3204","18","Amaporã","PR","4100905","44","-52.7867873506457","-23.097370288159"
"3205","18","Ampére","PR","4101002","46","-53.4732567447246","-25.9170684652826"
"3206","18","Anahy","PR","4101051","45","-53.1333198286711","-24.6475824586186"
"3207","18","Andirá","PR","4101101","43","-50.2264075987152","-23.0517516546543"
"3208","18","Ângulo","PR","4101150","44","-51.9173646798432","-23.1929038650252"
"3209","18","Antonina","PR","4101200","41","-48.7129000617478","-25.4301661323239"
"3210","18","Antônio Olinto","PR","4101309","42","-50.1979472440033","-25.9867057800286"
"3211","18","Apucarana","PR","4101408","43","-51.4599851423592","-23.551592985"
"3212","18","Arapongas","PR","4101507","43","-51.4382797346677","-23.4135165319918"
"3213","18","Arapoti","PR","4101606","43","-49.8248285017272","-24.1465691652058"
"3214","18","Arapuã","PR","4101655","43","-51.7913175642778","-24.3087023864114"
"3215","18","Araruna","PR","4101705","44","-52.4996181031374","-23.9282009505814"
"3216","18","Araucária","PR","4101804","41","-49.4019396967087","-25.591645"
"3217","18","Ariranha do Ivaí","PR","4101853","43","-51.5879178388767","-24.3832887447902"
"3218","18","Assaí","PR","4101903","43","-50.8416234863142","-23.37271790506"
"3219","18","Assis Chateaubriand","PR","4102000","44","-53.5212369274392","-24.4085300849157"
"3220","18","Astorga","PR","4102109","44","-51.6696792625367","-23.236711965"
"3221","18","Atalaia","PR","4102208","44","-52.0557011364669","-23.1515870955391"
"3222","18","Balsa Nova","PR","4102307","41","-49.6317559904068","-25.5784978074535"
"3223","18","Bandeirantes","PR","4102406","43","-50.3718730229324","-23.0924805"
"3224","18","Barbosa Ferraz","PR","4102505","44","-52.0071166854286","-24.0277154652953"
"3225","18","Barracão","PR","4102604","49","-53.6350002652568","-26.2526028442091"
"3226","18","Barra do Jacaré","PR","4102703","43","-50.1877367616339","-23.1205927280976"
"3227","18","Bela Vista da Caroba","PR","4102752","46","-53.6660426284896","-25.8794933222508"
"3228","18","Bela Vista do Paraíso","PR","4102802","43","-51.1941450328947","-22.9920875312333"
"3229","18","Bituruna","PR","4102901","42","-51.5565252574649","-26.1607944758407"
"3230","18","Boa Esperança","PR","4103008","44","-52.7927774592961","-24.2394931592462"
"3231","18","Boa Esperança do Iguaçu","PR","4103024","46","-53.2171600749416","-25.6358731593967"
"3232","18","Boa Ventura de São Roque","PR","4103040","42","-51.5393738370315","-24.8785175861527"
"3233","18","Boa Vista da Aparecida","PR","4103057","45","-53.411736489037","-25.4304049443238"
"3234","18","Bocaiúva do Sul","PR","4103107","41","-49.1057874827993","-25.2149015836903"
"3235","18","Bom Jesus do Sul","PR","4103156","46","-53.5995999694702","-26.1928749692651"
"3236","18","Bom Sucesso","PR","4103206","43","-51.7644654446774","-23.70743701803"
"3237","18","Bom Sucesso do Sul","PR","4103222","46","-52.8319762720658","-26.0745371402892"
"3238","18","Borrazópolis","PR","4103305","43","-51.5844090969291","-23.9378541947059"
"3239","18","Braganey","PR","4103354","45","-53.1210736649672","-24.8148946326325"
"3240","18","Brasilândia do Sul","PR","4103370","44","-53.5240418135567","-24.1938462811774"
"3241","18","Cafeara","PR","4103404","43","-51.7150055085076","-22.788235240971"
"3242","18","Cafelândia","PR","4103453","45","-53.3249164784302","-24.6156669761343"
"3243","18","Cafezal do Sul","PR","4103479","44","-53.5110648541672","-23.9047044712396"
"3244","18","Califórnia","PR","4103503","43","-51.3580855530853","-23.6661438837704"
"3245","18","Cambará","PR","4103602","43","-50.0775707225535","-23.04126648"
"3246","18","Cambé","PR","4103701","43","-51.2777284423314","-23.281632"
"3247","18","Cambira","PR","4103800","43","-51.5816306133721","-23.6006118802114"
"3248","18","Campina da Lagoa","PR","4103909","44","-52.8135641546009","-24.5949565820335"
"3249","18","Campina do Simão","PR","4103958","42","-51.8147865320916","-25.1025784698031"
"3250","18","Campina Grande do Sul","PR","4104006","41","-49.0534658723572","-25.303247505"
"3251","18","Campo Bonito","PR","4104055","45","-52.9968696036502","-25.0396344827897"
"3252","18","Campo do Tenente","PR","4104105","41","-49.6903769402356","-25.9810056577243"
"3253","18","Campo Largo","PR","4104204","41","-49.5288414503356","-25.4594905"
"3254","18","Campo Magro","PR","4104253","41","-49.4276649679895","-25.3679565"
"3255","18","Campo Mourão","PR","4104303","44","-52.3811150855647","-24.0412231967198"
"3256","18","Cândido de Abreu","PR","4104402","43","-51.3325805083905","-24.5646691198961"
"3257","18","Candói","PR","4104428","42","-52.0554464047832","-25.5679318458436"
"3258","18","Cantagalo","PR","4104451","42","-52.1266876349423","-25.3743173860408"
"3259","18","Capanema","PR","4104501","46","-53.8001786950115","-25.682977417434"
"3260","18","Capitão Leônidas Marques","PR","4104600","45","-53.6172110107619","-25.4794684845174"
"3261","18","Carambeí","PR","4104659","42","-50.1130915115041","-24.950872979957"
"3262","18","Carlópolis","PR","4104709","43","-49.7187235298862","-23.4277239250352"
"3263","18","Cascavel","PR","4104808","45","-53.4597221819856","-24.9537975"
"3264","18","Castro","PR","4104907","42","-50.0028111277611","-24.7954175"
"3265","18","Catanduvas","PR","4105003","45","-53.1537063668495","-25.1964932494608"
"3266","18","Centenário do Sul","PR","4105102","43","-51.5935295600151","-22.8149823509494"
"3267","18","Cerro Azul","PR","4105201","41","-49.2603168259064","-24.818947302786"
"3268","18","Céu Azul","PR","4105300","45","-53.8572693830674","-25.1497612093124"
"3269","18","Chopinzinho","PR","4105409","46","-52.5339602074992","-25.8546838487659"
"3270","18","Cianorte","PR","4105508","44","-52.6091508905561","-23.6538131528275"
"3271","18","Cidade Gaúcha","PR","4105607","44","-52.940525149061","-23.3741973865545"
"3272","18","Clevelândia","PR","4105706","46","-52.352986201218","-26.4052052933615"
"3273","18","Colombo","PR","4105805","41","-49.2274379772727","-25.2943402945361"
"3274","18","Colorado","PR","4105904","44","-51.9744162121383","-22.83789753"
"3275","18","Congonhinhas","PR","4106001","43","-50.5544280470447","-23.5469021022166"
"3276","18","Conselheiro Mairinck","PR","4106100","43","-50.1717730024103","-23.6215617142487"
"3277","18","Contenda","PR","4106209","41","-49.5316118696956","-25.6807663095901"
"3278","18","Corbélia","PR","4106308","45","-53.2965277769968","-24.7996495159732"
"3279","18","Cornélio Procópio","PR","4106407","43","-50.6514844783365","-23.1832575"
"3280","18","Coronel Domingos Soares","PR","4106456","46","-52.0345386761735","-26.2265477684456"
"3281","18","Coronel Vivida","PR","4106506","46","-52.567086635376","-25.9781534980571"
"3282","18","Corumbataí do Sul","PR","4106555","44","-52.1241853003798","-24.097412385249"
"3283","18","Cruzeiro do Iguaçu","PR","4106571","46","-53.1268226637842","-25.6165692702865"
"3284","18","Cruzeiro do Oeste","PR","4106605","44","-53.0818216076221","-23.7769048606571"
"3285","18","Cruzeiro do Sul","PR","4106704","44","-52.163977669531","-22.9651754195403"
"3286","18","Cruz Machado","PR","4106803","42","-51.3477095246118","-26.0172688782083"
"3287","18","Cruzmaltina","PR","4106852","43","-51.4442466489686","-23.9933276018928"
"3288","18","Curitiba","PR","4106902","41","-49.2718478850774","-25.432956"
"3289","18","Curiúva","PR","4107009","43","-50.4594055244877","-24.0358255892878"
"3290","18","Diamante do Norte","PR","4107108","44","-52.8641112387079","-22.6572061502022"
"3291","18","Diamante do Sul","PR","4107124","45","-52.6881907613318","-25.0351919283102"
"3292","18","Diamante D'oeste","PR","4107157","45","-54.1036264276883","-24.9421618556159"
"3293","18","Dois Vizinhos","PR","4107207","46","-53.0548359924348","-25.74601002"
"3294","18","Douradina","PR","4107256","44","-53.2964486552293","-23.3819072161657"
"3295","18","Doutor Camargo","PR","4107306","44","-52.2227214970694","-23.5559013269844"
"3296","18","Enéas Marques","PR","4107405","46","-53.166185268213","-25.9407559827093"
"3297","18","Engenheiro Beltrão","PR","4107504","44","-52.2600351547591","-23.80114407037"
"3298","18","Esperança Nova","PR","4107520","44","-53.8104950389931","-23.7246547648773"
"3299","18","Entre Rios do Oeste","PR","4107538","45","-54.2448936714884","-24.7081421701975"
"3300","18","Espigão Alto do Iguaçu","PR","4107546","46","-52.8382134986902","-25.4266700616993"
"3301","18","Farol","PR","4107553","44","-52.6262151802103","-24.0990946186794"
"3302","18","Faxinal","PR","4107603","43","-51.3201059317839","-24.0039270722271"
"3303","18","Fazenda Rio Grande","PR","4107652","41","-49.3232931947119","-25.6414002186938"
"3304","18","Fênix","PR","4107702","44","-51.9844644869602","-23.9206947065803"
"3305","18","Fernandes Pinheiro","PR","4107736","42","-50.5474142544109","-25.4122422979542"
"3306","18","Figueira","PR","4107751","43","-50.4092010911711","-23.8434107619382"
"3307","18","Floraí","PR","4107801","44","-52.3029843729815","-23.3198456635855"
"3308","18","Flor da Serra do Sul","PR","4107850","46","-53.3085976818885","-26.2552988459276"
"3309","18","Floresta","PR","4107900","44","-52.0830848515253","-23.6102671394592"
"3310","18","Florestópolis","PR","4108007","43","-51.3838226518282","-22.8591043044292"
"3311","18","Flórida","PR","4108106","44","-51.9558280909722","-23.0878019097437"
"3312","18","Formosa do Oeste","PR","4108205","44","-53.3161610107395","-24.2941972137273"
"3313","18","Foz do Iguaçu","PR","4108304","45","-54.5871024886046","-25.5424932795293"
"3314","18","Francisco Alves","PR","4108320","44","-53.8440159671513","-24.0675754043871"
"3315","18","Francisco Beltrão","PR","4108403","46","-53.0561357214894","-26.07845"
"3316","18","Foz do Jordão","PR","4108452","42","-52.1256275318311","-25.7334396202596"
"3317","18","General Carneiro","PR","4108502","42","-51.3168589232395","-26.4258025265901"
"3318","18","Godoy Moreira","PR","4108551","43","-51.9243682163217","-24.1928594485963"
"3319","18","Goioerê","PR","4108601","44","-53.0273189133007","-24.1891883938618"
"3320","18","Goioxim","PR","4108650","42","-52.0055879661652","-25.2015403111031"
"3321","18","Grandes Rios","PR","4108700","43","-51.5087423991262","-24.1461940122141"
"3322","18","Guaíra","PR","4108809","44","-54.2467577203893","-24.08527548"
"3323","18","Guairaçá","PR","4108908","44","-52.6910396163512","-22.9382439477033"
"3324","18","Guamiranga","PR","4108957","42","-50.8098759006677","-25.1899094536303"
"3325","18","Guapirama","PR","4109005","43","-50.0426137439964","-23.5166402424419"
"3326","18","Guaporema","PR","4109104","44","-52.7782437828839","-23.3429843451037"
"3327","18","Guaraci","PR","4109203","43","-51.6503853708561","-22.9744292672903"
"3328","18","Guaraniaçu","PR","4109302","45","-52.8696324396125","-25.0986499165701"
"3329","18","Guarapuava","PR","4109401","42","-51.4634310776746","-25.39359198"
"3330","18","Guaraqueçaba","PR","4109500","41","-48.3260489326164","-25.3004374743932"
"3331","18","Guaratuba","PR","4109609","41","-48.5757259604424","-25.874241975"
"3332","18","Honório Serpa","PR","4109658","46","-52.3830290561902","-26.1429662070044"
"3333","18","Ibaiti","PR","4109708","43","-50.1906662735549","-23.849821485"
"3334","18","Ibema","PR","4109757","45","-53.0231216933671","-25.1128670711596"
"3335","18","Ibiporã","PR","4109807","43","-51.0580336739701","-23.269331475"
"3336","18","Icaraíma","PR","4109906","44","-53.6255701622959","-23.3967114280053"
"3337","18","Iguaraçu","PR","4110003","44","-51.8247742046263","-23.1947806086687"
"3338","18","Iguatu","PR","4110052","45","-53.0860050753783","-24.7112618444418"
"3339","18","Imbaú","PR","4110078","42","-50.7493089935498","-24.4427970837244"
"3340","18","Imbituva","PR","4110102","42","-50.5974729665313","-25.2306130382221"
"3341","18","Inácio Martins","PR","4110201","42","-51.0749452987122","-25.5721626869871"
"3342","18","Inajá","PR","4110300","44","-52.2023437503346","-22.7491161251096"
"3343","18","Indianópolis","PR","4110409","44","-52.7010569081576","-23.4797105011699"
"3344","18","Ipiranga","PR","4110508","42","-50.5812401343906","-25.0130228282322"
"3345","18","Iporã","PR","4110607","44","-53.7180991714403","-24.002580498538"
"3346","18","Iracema do Oeste","PR","4110656","44","-53.358110555243","-24.4290304152957"
"3347","18","Irati","PR","4110706","42","-50.6580481227738","-25.4737362989273"
"3348","18","Iretama","PR","4110805","44","-52.101576622284","-24.4211415593772"
"3349","18","Itaguajé","PR","4110904","44","-51.9693404488617","-22.614782675702"
"3350","18","Itaipulândia","PR","4110953","45","-54.3050007423361","-25.1384806509619"
"3351","18","Itambaracá","PR","4111001","43","-50.4090904668323","-23.0147685088751"
"3352","18","Itambé","PR","4111100","44","-51.9900043142568","-23.6600985811132"
"3353","18","Itapejara D'oeste","PR","4111209","46","-52.8139296045112","-25.970878051643"
"3354","18","Itaperuçu","PR","4111258","41","-49.3428643436738","-25.214469525"
"3355","18","Itaúna do Sul","PR","4111308","44","-52.8850248105017","-22.7268769277415"
"3356","18","Ivaí","PR","4111407","42","-50.8614257041266","-25.008262582518"
"3357","18","Ivaiporã","PR","4111506","43","-51.6745520468117","-24.24194802"
"3358","18","Ivaté","PR","4111555","44","-53.3738794057888","-23.4095888739513"
"3359","18","Ivatuba","PR","4111605","44","-52.2176692790418","-23.6182744112522"
"3360","18","Jaboti","PR","4111704","43","-50.0734525498615","-23.7357406011678"
"3361","18","Jacarezinho","PR","4111803","43","-49.9785725343256","-23.160116475"
"3362","18","Jaguapitã","PR","4111902","43","-51.5406168453571","-23.1177827565859"
"3363","18","Jaguariaíva","PR","4112009","43","-49.7121863019608","-24.2530565"
"3364","18","Jandaia do Sul","PR","4112108","43","-51.6433953621984","-23.6011789160911"
"3365","18","Janiópolis","PR","4112207","44","-52.782551780046","-24.1414499417911"
"3366","18","Japira","PR","4112306","43","-50.1385951194178","-23.8074805268044"
"3367","18","Japurá","PR","4112405","44","-52.5566276715464","-23.4685877725578"
"3368","18","Jardim Alegre","PR","4112504","43","-51.6943350083947","-24.1811374455632"
"3369","18","Jardim Olinda","PR","4112603","44","-52.0381409640909","-22.5526316001824"
"3370","18","Jataizinho","PR","4112702","43","-50.9740548451338","-23.257265121515"
"3371","18","Jesuítas","PR","4112751","44","-53.3881148800191","-24.3772489097272"
"3372","18","Joaquim Távora","PR","4112801","43","-49.9244568128405","-23.5004885244257"
"3373","18","Jundiaí do Sul","PR","4112900","43","-50.2493535652284","-23.437909451052"
"3374","18","Juranda","PR","4112959","44","-52.8444864982627","-24.4163906494412"
"3375","18","Jussara","PR","4113007","44","-52.4730408047112","-23.6163267087866"
"3376","18","Kaloré","PR","4113106","43","-51.6651419267049","-23.8234388793882"
"3377","18","Lapa","PR","4113205","41","-49.7185958084251","-25.765102485"
"3378","18","Laranjal","PR","4113254","42","-52.4716661790835","-24.8883015839692"
"3379","18","Laranjeiras do Sul","PR","4113304","42","-52.4088474232637","-25.4016815101669"
"3380","18","Leópolis","PR","4113403","43","-50.755124972908","-23.0799224936918"
"3381","18","Lidianópolis","PR","4113429","43","-51.6541506163069","-24.1067664133174"
"3382","18","Lindoeste","PR","4113452","45","-53.5771259362793","-25.2559851259617"
"3383","18","Loanda","PR","4113502","44","-53.1344689597801","-22.9302286218534"
"3384","18","Lobato","PR","4113601","44","-51.9537492142271","-23.0041580768891"
"3385","18","Londrina","PR","4113700","43","-51.1627734238781","-23.312156"
"3386","18","Luiziana","PR","4113734","44","-52.2819056183387","-24.2800814126702"
"3387","18","Lunardelli","PR","4113759","43","-51.7445483867649","-24.078046360677"
"3388","18","Lupionópolis","PR","4113809","43","-51.65687284024","-22.7519945229726"
"3389","18","Mallet","PR","4113908","42","-50.8275686221384","-25.8737880845276"
"3390","18","Mamborê","PR","4114005","44","-52.5290941575477","-24.3218130807396"
"3391","18","Mandaguaçu","PR","4114104","44","-52.0942530606026","-23.3427891418224"
"3392","18","Mandaguari","PR","4114203","44","-51.6812520884286","-23.517452"
"3393","18","Mandirituba","PR","4114302","41","-49.3227825970264","-25.7596206130936"
"3394","18","Manfrinópolis","PR","4114351","46","-53.3125829630542","-26.1437768725464"
"3395","18","Mangueirinha","PR","4114401","46","-52.1763258293897","-25.942981341552"
"3396","18","Manoel Ribas","PR","4114500","43","-51.6690785950707","-24.5217308774069"
"3397","18","Marechal Cândido Rondon","PR","4114609","45","-54.0600078164531","-24.559254495"
"3398","18","Maria Helena","PR","4114708","44","-53.2048192711896","-23.6176096561206"
"3399","18","Marialva","PR","4114807","44","-51.7980569139104","-23.484758535"
"3400","18","Marilândia do Sul","PR","4114906","43","-51.3092905257137","-23.7457790925403"
"3401","18","Marilena","PR","4115002","44","-53.0371858842334","-22.7318252451306"
"3402","18","Mariluz","PR","4115101","44","-53.1515258188949","-24.0037326297737"
"3403","18","Maringá","PR","4115200","44","-51.9398818702521","-23.42228"
"3404","18","Mariópolis","PR","4115309","46","-52.5577480020641","-26.3558427427168"
"3405","18","Maripá","PR","4115358","44","-53.8334777829878","-24.4172088392526"
"3406","18","Marmeleiro","PR","4115408","46","-53.0261839782571","-26.1486971929932"
"3407","18","Marquinho","PR","4115457","42","-52.2569829527735","-25.1122123613302"
"3408","18","Marumbi","PR","4115507","43","-51.6410803664656","-23.7063690370968"
"3409","18","Matelândia","PR","4115606","45","-53.9743873416592","-25.2379210128539"
"3410","18","Matinhos","PR","4115705","41","-48.5337711877653","-25.8164097029052"
"3411","18","Mato Rico","PR","4115739","42","-52.146258579849","-24.7073171878821"
"3412","18","Mauá da Serra","PR","4115754","43","-51.2264634713856","-23.9012964431155"
"3413","18","Medianeira","PR","4115804","45","-54.0917821269221","-25.2924975"
"3414","18","Mercedes","PR","4115853","45","-54.1644357171677","-24.4488897646012"
"3415","18","Mirador","PR","4115903","44","-52.7769349283224","-23.2574075418387"
"3416","18","Miraselva","PR","4116000","43","-51.4857072490769","-22.9660925761244"
"3417","18","Missal","PR","4116059","45","-54.2431753258263","-25.0911596680568"
"3418","18","Moreira Sales","PR","4116109","44","-53.0134465696634","-24.0447582369354"
"3419","18","Morretes","PR","4116208","41","-48.8315391962639","-25.4784816833829"
"3420","18","Munhoz de Melo","PR","4116307","44","-51.775757907573","-23.145692803078"
"3421","18","Nossa Senhora das Graças","PR","4116406","44","-51.7951475240122","-22.9105625092978"
"3422","18","Nova Aliança do Ivaí","PR","4116505","44","-52.6019227273391","-23.1774555298389"
"3423","18","Nova América da Colina","PR","4116604","43","-50.7144428465776","-23.3326866674543"
"3424","18","Nova Aurora","PR","4116703","45","-53.2575255396178","-24.5284853289959"
"3425","18","Nova Cantu","PR","4116802","44","-52.570992160533","-24.6707788449966"
"3426","18","Nova Esperança","PR","4116901","44","-52.2048663633507","-23.1842513921502"
"3427","18","Nova Esperança do Sudoeste","PR","4116950","46","-53.2642073185992","-25.8987792083355"
"3428","18","Nova Fátima","PR","4117008","43","-50.5623142175567","-23.4323585708965"
"3429","18","Nova Laranjeiras","PR","4117057","42","-52.5393704514689","-25.3067459165584"
"3430","18","Nova Londrina","PR","4117107","44","-52.9863126298766","-22.7638686048357"
"3431","18","Nova Olímpia","PR","4117206","44","-53.0912329510219","-23.4711009791015"
"3432","18","Nova Santa Bárbara","PR","4117214","43","-50.7641471219669","-23.5854238548731"
"3433","18","Nova Santa Rosa","PR","4117222","45","-53.955116084308","-24.4647645333137"
"3434","18","Nova Prata do Iguaçu","PR","4117255","46","-53.3479572462114","-25.631877090964"
"3435","18","Nova Tebas","PR","4117271","42","-51.9503961103527","-24.4383252111535"
"3436","18","Novo Itacolomi","PR","4117297","43","-51.5069594279647","-23.7653137692885"
"3437","18","Ortigueira","PR","4117305","42","-50.9269295381431","-24.2120106688964"
"3438","18","Ourizona","PR","4117404","44","-52.1950387276658","-23.404568221605"
"3439","18","Ouro Verde do Oeste","PR","4117453","45","-53.8995380841541","-24.7707942898476"
"3440","18","Paiçandu","PR","4117503","44","-52.0524118315665","-23.4576987574943"
"3441","18","Palmas","PR","4117602","46","-51.9887738877128","-26.481472515"
"3442","18","Palmeira","PR","4117701","42","-50.0032468209789","-25.4185679014664"
"3443","18","Palmital","PR","4117800","42","-52.2129972267238","-24.8822436773402"
"3444","18","Palotina","PR","4117909","44","-53.8387717238929","-24.279409485"
"3445","18","Paraíso do Norte","PR","4118006","44","-52.6035431383628","-23.2871611665114"
"3446","18","Paranacities","PR","4118105","44","-52.155988728928","-22.9268100520746"
"3447","18","Paranaguá","PR","4118204","41","-48.5247328366567","-25.5068415"
"3448","18","Paranapoema","PR","4118303","44","-52.0807237217792","-22.6556215750358"
"3449","18","Paranavaí","PR","4118402","44","-52.462401669956","-23.081879475"
"3450","18","Pato Bragado","PR","4118451","45","-54.231395741042","-24.6256440144925"
"3451","18","Pato Branco","PR","4118501","46","-52.6773619976723","-26.229958515"
"3452","18","Paula Freitas","PR","4118600","42","-50.9347363362549","-26.2201021596604"
"3453","18","Paulo Frontin","PR","4118709","42","-50.8331964537166","-26.0456075777101"
"3454","18","Peabiru","PR","4118808","44","-52.3478961545674","-23.9141264298477"
"3455","18","Perobal","PR","4118857","44","-53.4115002037974","-23.8945617452713"
"3456","18","Pérola","PR","4118907","44","-53.6732521304902","-23.7974787686894"
"3457","18","Pérola D'oeste","PR","4119004","46","-53.740108472608","-25.828265676702"
"3458","18","Piên","PR","4119103","41","-49.4282437421995","-26.0969563765535"
"3459","18","Pinhais","PR","4119152","41","-49.1991974196099","-25.4421978879055"
"3460","18","Pinhalão","PR","4119202","43","-50.0626030635253","-23.7873547288699"
"3461","18","Pinhal de São Bento","PR","4119251","46","-53.483090442217","-26.0327285546862"
"3462","18","Pinhão","PR","4119301","42","-51.6482701915018","-25.69629501"
"3463","18","Piraí do Sul","PR","4119400","42","-49.9413309935834","-24.5323575"
"3464","18","Piraquara","PR","4119509","41","-49.0653056139231","-25.4465503564542"
"3465","18","Pitanga","PR","4119608","42","-51.7631540083928","-24.7527477534145"
"3466","18","Pitangueiras","PR","4119657","43","-51.5857680569437","-23.2303038463547"
"3467","18","Planaltina do Paraná","PR","4119707","44","-52.9178407026414","-23.0188101882836"
"3468","18","Planalto","PR","4119806","46","-53.770857430338","-25.7121014977616"
"3469","18","Ponta Grossa","PR","4119905","42","-50.1614420592942","-25.092547"
"3470","18","Pontal do Paraná","PR","4119954","41","-48.4483270301901","-25.5941510148777"
"3471","18","Porecatu","PR","4120002","43","-51.3775989927537","-22.7562094968322"
"3472","18","Porto Amazonas","PR","4120101","42","-49.8897208650407","-25.5415727120726"
"3473","18","Porto Barreiro","PR","4120150","42","-52.4047867627126","-25.545185638387"
"3474","18","Porto Rico","PR","4120200","44","-53.2679681115051","-22.7783515586479"
"3475","18","Porto Vitória","PR","4120309","42","-51.2366947363773","-26.1634752041939"
"3476","18","Prado Ferreira","PR","4120333","43","-51.4432261434374","-23.0339140302723"
"3477","18","Pranchita","PR","4120358","46","-53.742622639593","-26.0156642887295"
"3478","18","Presidente Castelo Branco","PR","4120408","44","-52.157726252669","-23.2815496047308"
"3479","18","Primeiro de Maio","PR","4120507","43","-51.0277519969787","-22.8525332550873"
"3480","18","Prudentópolis","PR","4120606","42","-50.983575090629","-25.2160205"
"3481","18","Quarto Centenário","PR","4120655","44","-53.0752885848612","-24.2790209177585"
"3482","18","Quatiguá","PR","4120705","43","-49.9152641614705","-23.5641609208327"
"3483","18","Quatro Barras","PR","4120804","41","-49.0851888348275","-25.3737448472333"
"3484","18","Quatro Pontes","PR","4120853","45","-53.9726991274637","-24.5732085847918"
"3485","18","Quedas do Iguaçu","PR","4120903","46","-52.9098324023128","-25.4567808508294"
"3486","18","Querência do Norte","PR","4121000","44","-53.4870407060353","-23.0865285793462"
"3487","18","Quinta do Sol","PR","4121109","44","-52.1351287636401","-23.8438884262315"
"3488","18","Quitandinha","PR","4121208","41","-49.4966829869198","-25.8683083492793"
"3489","18","Ramilândia","PR","4121257","45","-54.0272370317877","-25.1189865236099"
"3490","18","Rancho Alegre","PR","4121307","43","-50.9163921629724","-23.0757149210335"
"3491","18","Rancho Alegre D'oeste","PR","4121356","44","-52.9511258398345","-24.3090100123643"
"3492","18","Realeza","PR","4121406","46","-53.532574359025","-25.762579950614"
"3493","18","Rebouças","PR","4121505","42","-50.6812544333183","-25.6263927557656"
"3494","18","Renascença","PR","4121604","46","-52.9721620116988","-26.1562209295429"
"3495","18","Reserva","PR","4121703","42","-50.8505958054306","-24.651648"
"3496","18","Reserva do Iguaçu","PR","4121752","42","-52.0287624631417","-25.8309580360474"
"3497","18","Ribeirão Claro","PR","4121802","43","-49.7563505190838","-23.1962854621858"
"3498","18","Ribeirão do Pinhal","PR","4121901","43","-50.3580609524608","-23.4082575022835"
"3499","18","Rio Azul","PR","4122008","42","-50.7871729819706","-25.7161131774978"
"3500","18","Rio Bom","PR","4122107","43","-51.4153647878351","-23.7620982802826"
"3501","18","Rio Bonito do Iguaçu","PR","4122156","42","-52.5268897829594","-25.4869088092077"
"3502","18","Rio Branco do Ivaí","PR","4122172","43","-51.3120655882648","-24.3202776012942"
"3503","18","Rio Branco do Sul","PR","4122206","41","-49.3167138827683","-25.1901653515541"
"3504","18","Rio Negro","PR","4122305","41","-49.7976853768382","-26.10040797"
"3505","18","Rolândia","PR","4122404","43","-51.3627803563626","-23.313592485"
"3506","18","Roncador","PR","4122503","44","-52.2760525503737","-24.5951071879967"
"3507","18","Rondon","PR","4122602","44","-52.7624923118905","-23.4126599793783"
"3508","18","Rosário do Ivaí","PR","4122651","43","-51.2499448251477","-24.2535525559056"
"3509","18","Sabáudia","PR","4122701","44","-51.5567020218746","-23.3183956216474"
"3510","18","Salgado Filho","PR","4122800","46","-53.3621154225924","-26.170460518652"
"3511","18","Salto do Itararé","PR","4122909","43","-49.630750093362","-23.6057567382242"
"3512","18","Salto do Lontra","PR","4123006","46","-53.314935101821","-25.7767652429306"
"3513","18","Santa Amélia","PR","4123105","43","-50.4234587703804","-23.2681573189206"
"3514","18","Santa Cecília do Pavão","PR","4123204","43","-50.7828651430903","-23.5128957120937"
"3515","18","Santa Cruz de Monte Castelo","PR","4123303","44","-53.2973064204957","-22.9585816078019"
"3516","18","Santa Fé","PR","4123402","44","-51.8063020531831","-23.0361147581788"
"3517","18","Santa Helena","PR","4123501","45","-54.3364531522835","-24.8570958306367"
"3518","18","Santa Inês","PR","4123600","44","-51.902768382784","-22.6387065306372"
"3519","18","Santa Isabel do Ivaí","PR","4123709","44","-53.1959475093714","-23.001088809404"
"3520","18","Santa Izabel do Oeste","PR","4123808","46","-53.4836175358081","-25.8143812184215"
"3521","18","Santa Lúcia","PR","4123824","45","-53.5711436726035","-25.4113199197696"
